t0,dotColor,earnings0,earnings1,earnings2,earnings3,earnings4,earnings2Int,earnings3Int,earnings4Int,earnings4Ind,earnings4IntInd
3329.195102485438,yI,-24.508910305262173,-19.462132354570215,-19.109206312751063,-15.81386029287481,-20.0,-13.633347610725792,5.828105535464884,10.0,27,19
3540.3695309552154,b,24.883309972673647,25.04918314328053,5.68383865482992,-20.176577227305554,-20.0,0,0,-20.0,28,27
3901.649106445607,y,-9.885326147540937,-15.70358222930714,-14.881667977696729,-17.967747864614175,-20.0,0,0,-20.0,29,28
289.220731758315,b,21.045605589277677,14.167318903816884,17.983809273588086,24.548246595672545,24.0,0,0,24.0,0,0
394.0525186681265,b,26.287679906567778,21.45688558748865,24.747661121789807,23.04169553395219,24.0,0,0,24.0,1,1
480.4759513052651,b,27.344455444969736,31.700461184588047,26.28725497632771,22.49222914090636,24.0,0,0,24.0,2,2
505.00258215143316,y,-19.590481108201335,-18.225156106455884,-1.424932006817937,23.7590019364455,24.0,0,0,24.0,3,3
1074.2893435948536,b,0.6167510625853261,-2.049235357648665,13.029787134179507,24.284847735421902,24.0,0,0,24.0,4,4
1103.0068242546017,b,26.461990622058288,24.66635164514531,26.555478644042378,24.386180558226375,24.0,0,0,24.0,5,5
1367.2438952472105,b,20.983752057129788,21.654381194269078,22.97343229607476,22.97497122106473,24.0,0,0,24.0,6,6
1389.8033060720718,b,7.637709729805689,10.241720285131931,13.123768589751565,21.53204440149194,24.0,0,0,24.0,7,7
1405.7481611077376,b,21.051505748989356,19.704051819086594,22.581303316121627,19.499865208466566,24.0,0,0,24.0,8,8
1449.9794734024404,b,7.444811385793432,13.075506237201488,15.607790396541635,20.93005170257524,24.0,0,0,24.0,9,9
1511.5664203460424,b,23.44183964755167,26.617113215621202,24.658935718652195,23.511065560895823,24.0,0,0,24.0,10,10
1741.177208780646,b,17.732146586167275,17.56836364111103,19.130521449588723,23.224192298015655,24.0,0,0,24.0,11,11
1757.5708468911703,b,7.132521765806757,15.982636273038546,18.77087128834558,22.249217843875158,24.0,0,0,24.0,12,12
1795.6672986034184,y,-12.302027753055643,-21.561269709510782,3.583561955260013,28.902522454015283,24.0,0,0,24.0,13,13
1887.602636413258,b,22.96215902853152,18.84210659107632,20.47524795895443,24.217791234233136,24.0,0,0,24.0,14,14
1912.6688348059756,b,29.606606009206484,35.01047715210013,28.98137563672806,24.55165320357713,24.0,0,0,24.0,15,15
1919.4881091304464,y,-2.0801373756767596,-3.5285227393908274,9.299502870172725,24.741432428249905,24.0,0,0,24.0,16,16
2029.1025649399755,b,25.606054147106622,25.142307016692293,22.341875939677653,21.408477598150956,24.0,0,0,24.0,17,17
2146.542977528707,y,-23.751656627525133,-22.742624514379028,-1.0733675269842573,26.51758491911737,24.0,0,0,24.0,18,18
2441.381649282223,b,29.519214917164945,23.54212232596069,21.87473110026695,22.511805137596806,24.0,0,0,24.0,19,19
2570.220042243203,b,2.7762736847681104,1.2559715378107832,16.07977607564007,23.41377304367693,24.0,0,0,24.0,20,20
2679.031479237864,b,-1.0337228059610588,-7.391867442138258,8.760027197633967,23.718939340203196,24.0,0,0,24.0,21,21
2968.987390730367,b,22.142430175939197,18.044622350876885,19.161872499087167,22.661640687409022,24.0,0,0,24.0,22,22
3140.5466906995707,b,20.0612302901679,18.838714674026278,18.94372694125444,19.452804055725533,24.0,0,0,24.0,23,23
3589.4084804038835,y,-14.58512984840156,-17.327488062788102,5.15314705496552,27.97963157422827,24.0,0,0,24.0,24,24
3703.7714958240476,y,-13.08453840237717,-16.38193091391385,4.7953033630438275,28.302644096565935,24.0,0,0,24.0,25,26
3907.0725483432752,b,19.575677799191684,18.13180442658459,19.628195717931497,22.459941219658518,24.0,0,0,24.0,26,27
388.23304709119543,b,1.1698863342513306,-4.389618882251688,-2.149069348836922,1.8942064149321534,2.0,0,0,2.0,0,0
388.93467235751547,y,-29.431711897746514,-27.437425876110844,-8.559780909259933,2.5262447545616737,2.0,0,0,2.0,1,1
634.0708477857416,b,14.751764350650372,10.713384101022617,2.487305211571031,-0.9786019964035342,2.0,0,0,2.0,2,2
942.8622196628004,b,28.038275828253823,34.35750897941997,19.576814850384743,2.2790104095454464,2.0,0,0,2.0,3,3
1157.6427988199284,y,-2.156151823523757,-2.1116090461310937,5.288340420107517,4.232569820435978,2.0,0,0,2.0,4,4
1532.908031836901,b,25.131902007154356,25.10000182758906,15.586019151475687,0.620316384780947,2.0,0,0,2.0,5,5
1634.104754113793,b,25.40210791086475,27.128373691870657,11.05410698827718,-0.5441269701994584,2.0,0,0,2.0,6,6
1773.2780549563533,b,14.902755471500548,12.170323164359683,9.88957401711126,2.59985375400976,2.0,0,0,2.0,7,7
1795.104426544678,b,27.313503904841863,27.87467613573484,9.82518023841972,0.20745871215540257,2.0,0,0,2.0,8,8
1921.6119458300975,b,23.846266505672872,18.868852596311026,7.514936066763978,-1.764272860129938,2.0,0,0,2.0,9,9
2236.3135165175677,b,18.806576563701384,18.894229040648305,12.446496800323754,2.6457266140604947,2.0,0,0,2.0,10,10
2247.12162624237,b,9.316010910903028,4.247762748124612,3.0447607254400637,1.6729733109236986,2.0,0,0,2.0,11,11
2410.3714344670016,y,-29.851133117922284,-22.104241443399047,-8.789866485101708,3.4416180996281733,2.0,0,0,2.0,12,12
2514.056380830249,b,0.9617689750203056,3.534546211342267,1.1526029827223168,0.2041897936422732,2.0,0,0,2.0,13,13
2759.8097780051944,b,10.084000045807521,16.69622252469472,7.017797751120298,-2.503336402572252,2.0,0,0,2.0,14,14
2826.318783219931,b,24.372401239040762,21.941373223748347,11.943580189384676,2.9776981555409723,2.0,0,0,2.0,15,15
2848.682844839514,yI,-25.66973079005002,-20.523615344816697,-10.833480965822023,3.1417314670660366,2.0,-9.930753311138488,27.735153605569028,30.0,16,17
2937.8051860658584,y,-23.021025633911332,-17.368671097486768,-7.269145360477479,4.08855461317072,2.0,0,0,2.0,17,16
3107.461879860156,b,2.625867263297959,-1.8684850410247158,-3.325916496507726,-0.7311004245890338,2.0,0,0,2.0,18,17
3402.450496669964,b,24.14477259553972,25.575610677643937,10.991878544780082,1.5957443868313306,2.0,0,0,2.0,19,18
451.89903326916215,b,24.51749699114368,21.748042157362505,9.694833750202218,1.7725665115334088,6.0,0,0,6.0,0,0
475.9165294668561,b,23.138085328985955,21.18274735319983,8.587951083604107,1.1129459925234197,6.0,0,0,6.0,1,1
684.8621170570975,b,10.20088853316216,10.383235877663884,6.45921508428107,3.7855768070274793,6.0,0,0,6.0,2,2
725.6589182102047,b,9.438221863400617,0.8604209114262842,1.4379226549860853,1.569269652802669,6.0,0,0,6.0,3,3
757.7290928816436,b,18.859567916750294,15.606061541865719,7.4563393864488265,5.430191981078904,6.0,0,0,6.0,4,4
766.631190262173,b,29.955367220849606,31.504206468095937,16.69892342665797,3.605292632016158,6.0,0,0,6.0,5,5
834.4383043283639,b,1.8975636676773853,7.215790490940037,7.108363388107173,4.821085100685069,6.0,0,0,6.0,6,6
1077.7205326033863,b,15.187677568494024,16.24655141870707,7.714699044912769,2.0741404338130076,6.0,0,0,6.0,7,7
1163.1589156463865,b,24.01699904816101,21.397501576996532,11.834899535519328,4.071437748242364,6.0,0,0,6.0,8,8
1452.295083396417,y,-17.472874445988456,-9.685807768762645,-1.629130756380647,5.3877959802422595,6.0,0,0,6.0,9,9
1530.8818831765052,b,4.272599938120212,2.1461635181069942,-1.113992100403415,1.7026541105737856,6.0,0,0,6.0,10,10
1599.4897443591587,b,12.88476230268341,16.687161310696844,6.124494174263866,1.6796279880045262,6.0,0,0,6.0,11,11
1729.5622737151466,b,15.622851158872589,21.382404876994315,11.180804179643175,3.4023099984340073,6.0,0,0,6.0,12,12
1732.3132170892338,y,-20.102403689902,-25.884282797366616,-10.228835380562929,5.137603097575955,6.0,0,0,6.0,13,13
1873.620282712087,y,-8.38808943511992,-7.037321578863064,2.5516396965617334,7.044576899270965,6.0,0,0,6.0,14,14
2176.283844421762,b,22.113783540508106,21.650578264433847,11.502019325138505,5.85648474261423,6.0,0,0,6.0,15,15
2270.7477465495153,b,9.695946615149811,10.319201157306754,3.5376800521535268,4.828906727157182,6.0,0,0,6.0,16,16
2295.7704745398814,b,2.0972908377937998,-1.283941089695647,-0.6144644603700682,5.341911287102855,6.0,0,0,6.0,17,17
2398.2651228106533,b,28.00467447804441,27.34942252377724,19.146270859631997,2.7581654687819626,6.0,0,0,6.0,18,18
2403.679019379272,b,6.870019264065739,8.211916307391812,3.530406414757879,5.429568094188858,6.0,0,0,6.0,19,19
2454.3374242562163,b,23.63395580977591,22.029207506144857,12.673703000596873,3.4588545162986195,6.0,0,0,6.0,20,20
2516.137026278452,b,21.378929315488623,17.143699397801328,11.577362754021667,2.1875920621760283,6.0,0,0,6.0,21,21
2619.591193132008,b,4.3184541150880165,-0.8858829040105785,0.17272239893057373,1.0392699450451612,6.0,0,0,6.0,22,22
2644.282669811223,b,-1.2395100189529131,6.5899925797654735,4.431129439282077,2.225181804216559,6.0,0,0,6.0,23,23
2648.05894952626,y,-11.257421851283393,-13.809004610704276,-1.6853289745578053,10.151877451199798,6.0,0,0,6.0,24,24
2958.233371545959,b,19.261489485984487,18.213866051695334,12.546774873576592,2.5336188871260683,6.0,0,0,6.0,25,26
3131.432451834127,y,-2.0223887339955695,-2.6209324531359552,2.970506710069185,6.168272260590542,6.0,0,0,6.0,26,27
3131.820869601754,b,25.7121610136788,22.353337605797826,14.715239850425721,3.964022315622886,6.0,0,0,6.0,27,28
3152.804212712569,b,-0.05954721911990646,3.420847822030967,2.294299726788623,2.4675062147151374,6.0,0,0,6.0,28,29
3156.418827533875,y,-17.225294303171736,-17.10458415988531,-2.044779924617826,9.142726798299254,6.0,0,0,6.0,29,30
3157.223541539168,b,7.7884394228209395,13.106947830000337,8.392577685158766,6.247007209785217,6.0,0,0,6.0,30,31
3197.3464797323263,b,3.504265841013016,5.9296903207445615,2.6605536323245307,3.3295968132084592,6.0,0,0,6.0,31,32
3214.05952316216,y,-14.197614654641846,-8.743026547273725,0.8539327303301008,5.993921552645551,6.0,0,0,6.0,32,33
3650.6381103886906,b,0.7957349325974441,9.55100799869003,8.071348390194505,6.478092278524656,6.0,0,0,6.0,33,34
3795.9810270500275,b,16.948330989719402,20.609794678403517,10.596798556325757,6.797036717513078,6.0,0,0,6.0,34,35
3911.0741589572135,b,1.7694327873130682,-0.3082961852017816,1.1494467740137821,3.798524921756949,6.0,0,0,6.0,35,36
4107.323901473638,y,-26.84233568802694,-32.18743665575572,-12.327706489855238,8.061400295976824,6.0,0,0,6.0,36,37
4284.428907480543,b,9.127665622593973,10.593357701714982,8.619591560096705,2.4268599269367828,6.0,0,0,6.0,37,38
546.7747841884454,b,-0.4298727743900983,-2.0996623171719495,11.3824590510268,17.436418187604875,18.0,0,0,18.0,0,0
743.4362001111099,b,5.395585442761931,7.589165294489753,10.498602510138074,15.057658011417804,18.0,0,0,18.0,1,1
1031.944166947589,b,20.50687804560038,27.552047053989405,21.746519490990202,17.42604515156271,18.0,0,0,18.0,2,2
1501.9380142903815,y,-12.006018866681302,-12.068904652440587,2.2103100583072575,18.250933943315992,18.0,0,0,18.0,3,3
1731.6739567840343,b,6.224229185601256,6.273165890426836,11.549241028863753,15.965889345657034,18.0,0,0,18.0,4,4
1793.1271457518058,y,-5.413888653939583,-10.04193836594896,4.356131844596659,22.204643377688534,18.0,0,0,18.0,5,5
2331.08992876183,b,19.535844934710422,21.706406753945085,15.29516132708297,14.050119418603973,18.0,0,0,18.0,6,6
2371.6876669414596,b,7.137643516235592,5.729541654057919,7.457204017260986,15.442636607222012,18.0,0,0,18.0,7,7
2526.086657294929,b,27.30981509932584,30.47060256146839,21.91607643971121,13.937443941461446,18.0,0,0,18.0,8,8
2559.5184511609536,b,17.259262118228225,16.377438148381053,15.354345419196385,13.583232328266398,18.0,0,0,18.0,9,9
2647.351309705678,y,-29.95703103963144,-36.38066656939606,-5.325205081858948,22.358882493035956,18.0,0,0,18.0,10,10
2771.142724407377,b,28.990499581008596,25.345081991561287,21.591128762351087,17.83472704622671,18.0,0,0,18.0,11,11
2868.3000939168805,b,-0.05575157123958974,5.931175568193703,13.079933400228214,16.612499754639565,18.0,0,0,18.0,12,12
3475.3881618660607,b,5.274671816119177,10.436364260530198,12.40260360049449,16.63669340693358,18.0,0,0,18.0,13,14
3500.9578180595195,b,-0.017945885245183035,6.057997273693916,13.067526048549233,17.677465759451124,18.0,0,0,18.0,14,15
3642.52882757457,b,7.362243588717462,5.995032475638772,15.442687422806156,16.610205651674192,18.0,0,0,18.0,15,16
3695.0038499464226,b,19.351465968713818,16.363041165783528,13.939801266442254,14.218562344709927,18.0,0,0,18.0,16,17
159.1937096908793,b,8.268636926010721,5.868020232478047,10.472820514710016,21.946692222185003,26.0,0,0,26.0,0,0
481.1362323273171,b,6.4045437662871265,2.7715329717099095,13.778558694543928,23.251820019819476,26.0,0,0,26.0,1,1
893.9875195260947,b,5.465768745783606,1.3054254702512536,9.737982651103653,21.969760877001534,26.0,0,0,26.0,2,2
980.1401585168923,b,17.11631286480133,17.918184722677363,18.163543977202448,24.841234552909945,26.0,0,0,26.0,3,3
1490.2172181270196,b,11.474453669433917,12.43705292871641,15.438537562299302,25.45686110355655,26.0,0,0,26.0,4,4
1555.200290198863,b,1.1180551639112686,-0.35885907708969,10.944926822021873,25.799655899730002,26.0,0,0,26.0,5,5
1868.1006523312913,b,29.159123548310525,30.87583457002228,32.42353530048065,26.422014865226593,26.0,0,0,26.0,6,6
1914.3053420083277,b,24.597305019811703,23.20069540439165,23.1948438309159,21.980394304288488,26.0,0,0,26.0,7,7
2007.7993258043591,y,-29.318049509707706,-28.54411963182845,-2.422064209447077,28.667136689111405,26.0,0,0,26.0,8,8
2306.481466649327,b,-1.0437428034862535,-1.6642916609147465,7.493945848473772,24.261787515518513,26.0,0,0,26.0,9,9
2315.5548385991765,y,1.7592429965662184,2.4270405972690536,13.993398159724102,27.814412954634765,26.0,0,0,26.0,10,10
2355.2597592415127,b,8.268928652464187,6.036075355760326,16.393785581102925,26.611482479496782,26.0,0,0,26.0,11,11
2501.71314635606,b,11.41869888734345,12.834792030215775,14.93287473671147,25.290458128719497,26.0,0,0,26.0,12,13
2524.7446543346914,b,23.862934060080164,29.959365232635314,25.881178165828118,21.823276064503347,26.0,0,0,26.0,13,14
2574.927601319531,b,1.965559186680796,-4.084914829077251,9.104143978212353,24.898506427697324,26.0,0,0,26.0,14,15
2657.0499853326405,b,7.562663203074695,4.379953963594571,18.23581155390633,26.24744605203204,26.0,0,0,26.0,15,16
2659.326421369802,b,23.599000589604184,30.185729582535814,29.069529819958905,26.362714139560136,26.0,0,0,26.0,16,17
2863.80487132454,b,29.563183903719334,29.8566638725491,27.89560622683772,22.996480456456005,26.0,0,0,26.0,17,18
2931.138802517827,b,3.9787022282211133,3.056027594848554,18.88237349136372,26.11064390389675,26.0,0,0,26.0,18,19
2933.859498354567,y,-15.132373178725064,-22.402884877295556,1.5303610697098629,26.32105073522423,26.0,0,0,26.0,19,20
2988.1591319448353,b,10.497070130196594,13.67671754507171,15.653223611496161,24.27012631025929,26.0,0,0,26.0,20,21
3128.838277682551,b,9.691951502627816,1.6723385295140494,13.623755380278961,25.20996015774987,26.0,0,0,26.0,21,22
3379.6126160107556,b,29.327066146992294,34.16852349121372,28.404635596664924,22.7046230200456,26.0,0,0,26.0,22,23
3547.180816250497,b,7.385045441628257,4.797689095497964,15.55506886984665,21.827572691848232,26.0,0,0,26.0,23,24
3580.5764436378995,b,4.941455600578692,10.288201176842833,16.971610826022946,25.41362749666607,26.0,0,0,26.0,24,25
4032.2515728711583,b,25.070083477694073,22.88505859566211,20.899752130103057,24.61492524572209,26.0,0,0,26.0,25,26
4283.856493855977,b,-1.940800594159672,-0.9448400089988578,9.852498237796697,23.513914673668346,26.0,0,0,26.0,26,27
1730.6307843326003,b,1.7813500598332936,6.7485027389642,35.27419789874371,65.16461698600442,68.0,0,0,68.0,0,0
1962.8997252841843,b,20.505637176204754,23.248922337330747,44.81290626610331,66.45495367744037,68.0,0,0,68.0,1,1
2142.733355936964,b,7.0665057410280205,11.370413354411358,41.58302604433763,68.88029121846859,68.0,0,0,68.0,2,2
2373.7500619822504,b,18.465886110817078,17.953803981270347,38.60661839376448,68.22552785682254,68.0,0,0,68.0,3,3
2505.033882683016,b,22.827533837251824,21.351811735881064,48.05782597644294,66.92354945809974,68.0,0,0,68.0,4,4
2612.4981214516106,b,10.190781159361933,6.503500344129687,37.951781258091664,68.02773595924783,68.0,0,0,68.0,5,5
3255.6856071504726,b,28.79699739920131,22.365000222747955,41.922668424830725,64.42631384063182,68.0,0,0,68.0,6,6
561.8560122933726,yI,-28.098001286992925,-28.56716889338052,-34.36023881371776,-49.010011014465775,-52.0,-41.30154952404757,-31.87723141599651,-32.0,0,3
592.4684884863623,b,11.529232039686956,13.521812374837832,-16.962462732980523,-54.555155429839466,-52.0,0,0,-52.0,1,0
686.7945689762481,b,7.742679281051306,5.304851620257947,-26.88466467647139,-55.19701572867421,-52.0,0,0,-52.0,2,1
1513.3501928376688,y,-0.9634396131431124,3.3962666800879244,-22.021286820429527,-49.12545425928869,-52.0,0,0,-52.0,3,2
1619.6892548023015,y,-13.70451215640976,-14.67904862994361,-31.39910757166021,-52.06961079832229,-52.0,0,0,-52.0,4,3
1723.9530117931317,y,-5.828469528848746,-12.446898736054179,-29.33825048919001,-49.16740060097233,-52.0,0,0,-52.0,5,4
1884.7226337201419,y,-25.583036451614774,-26.452802016190116,-32.76225450428805,-47.44154619177584,-52.0,0,0,-52.0,6,5
1914.2455503175324,b,25.241990005453943,21.945904280727063,-15.723330494573554,-55.96748427000562,-52.0,0,0,-52.0,7,6
2024.2236085025327,b,17.747589477256778,18.79121443966158,-16.886337392140533,-52.377603616289356,-52.0,0,0,-52.0,8,7
2066.1483261157455,y,-7.186567559692609,-8.072504026151847,-28.50129839630273,-47.773076930961416,-52.0,0,0,-52.0,9,8
2094.7270411511086,y,-20.04042036657556,-12.061186221717227,-31.869803502053692,-50.87130167876972,-52.0,0,0,-52.0,10,9
2488.4116415476974,y,-28.352184127156868,-26.855210398724367,-41.06459490304481,-50.009531618969916,-52.0,0,0,-52.0,11,10
2650.13787462526,b,-0.8492735457121263,0.8588204571520883,-26.226478335505696,-55.52695354883828,-52.0,0,0,-52.0,12,11
2746.9571367899734,yI,-23.48767852194159,-30.66630969529205,-42.608026417926894,-52.79300679605942,-52.0,-42.616887075208666,-34.82714758973217,-32.0,13,19
2751.6515623232503,b,18.940323454108977,19.439825547212145,-14.900148709766288,-56.12680282936646,-52.0,0,0,-52.0,14,12
3014.4184956864688,y,-0.2389291902006896,-1.0362269913487818,-27.539285358524907,-47.06105824844556,-52.0,0,0,-52.0,15,13
3217.2822300918574,b,18.686672316252796,19.698996188005406,-18.659308048097618,-56.28527335238839,-52.0,0,0,-52.0,16,14
3696.591797115077,b,13.203382686479642,13.345203354893716,-19.179541876055296,-52.304497187282365,-52.0,0,0,-52.0,17,15
3905.9612661702604,y,-28.354991339730883,-27.3881707903114,-41.348388383284515,-52.43224839527229,-52.0,0,0,-52.0,18,16
4309.246288521155,y,-9.311803008079593,-9.778379816626659,-30.39671930980021,-50.35984933449092,-52.0,0,0,-52.0,19,17
518.7105218335472,b,8.692336776009114,8.66197792223824,9.608626360016789,20.186082330716875,22.0,0,0,22.0,0,0
1031.3835119537914,b,28.345465528026097,31.73151898093834,24.283062509728744,21.804735537076642,22.0,0,0,22.0,1,1
1056.799128816112,b,28.223759583473356,29.900544776048662,29.098950480587384,21.068689668874132,22.0,0,0,22.0,2,2
1109.3628408686136,b,28.15789169817678,21.393203509441467,22.55443906692454,22.49811546115718,22.0,0,0,22.0,3,3
1316.6594814214525,b,22.24414461277923,18.96910911529403,21.353386750329342,22.927603328760966,22.0,0,0,22.0,4,4
1398.2028074802777,b,9.955694055028584,11.876705060719303,18.04113836388676,20.475395791247127,22.0,0,0,22.0,5,5
1508.247710755374,y,-13.396106543427777,-12.042433586662028,2.818991701007577,22.99803849807382,22.0,0,0,22.0,6,6
1508.9480235661824,b,10.135971602293097,14.9724442687938,16.808698123838372,18.26911667064785,22.0,0,0,22.0,7,7
1564.6744961025477,b,29.488324438928235,27.34969859493782,27.192949336720766,19.630365908318637,22.0,0,0,22.0,8,8
1892.7470659293592,b,27.871575708947802,34.09288540844171,27.575593378609035,21.411179532821336,22.0,0,0,22.0,9,9
2368.2222888670685,y,-28.5663713897281,-28.156722750754863,-1.6499403001463566,24.254081431866037,22.0,0,0,22.0,10,10
2788.611854846907,b,6.6487388331446695,2.5394805031866214,9.657489871389114,19.869672686638843,22.0,0,0,22.0,11,11
2859.279516725765,b,11.766020018932636,3.2958469944513773,13.21139770879073,22.95817783137875,22.0,0,0,22.0,12,12
2927.748943288391,b,15.865264944946432,20.274934084977836,19.98899422089529,19.79639769531676,22.0,0,0,22.0,13,13
3268.3613245588367,y,-22.23938411365625,-21.32083292629467,-1.5971327997724298,24.41803900992419,22.0,0,0,22.0,14,14
3311.680271937678,b,7.49328392954061,8.103528079172436,9.774048193983646,20.251487495566423,22.0,0,0,22.0,15,15
3357.3509167521,yI,-13.66780864788307,-7.12707555420399,9.994262897117027,24.546866084873475,22.0,7.4658706994811945,56.38116071231936,56.0,16,11
3390.660457161893,b,28.364663457122102,36.043925042844464,28.160184395999323,21.9361436209846,22.0,0,0,22.0,17,16
3553.5517096337676,yI,-5.786872599907841,-10.991060404029085,3.9432075243999654,22.143786900256607,22.0,4.300670792730385,45.40752765841924,48.0,18,8
3585.553847904235,b,8.870812441930369,12.887587969693186,19.930788584280656,21.707358449639287,22.0,0,0,22.0,19,18
3803.6233921143576,b,12.511800079635318,11.413518008137864,11.711059743600146,17.987474195594537,22.0,0,0,22.0,20,19
4285.533429732344,b,-0.35984699080279015,-6.188407406051684,6.3625152051954785,20.728485384983703,22.0,0,0,22.0,21,21
4344.168869974699,b,23.95349154170402,26.425009541999643,21.131159041682782,17.699456398316755,22.0,0,0,22.0,22,22
305.92990417486646,b,20.556337698180144,12.908402318233438,22.574910851267607,31.781155721632658,32.0,0,0,32.0,0,0
668.1557058210882,b,24.772066859684973,28.341474625545242,26.92933699278775,31.107664550934302,32.0,0,0,32.0,1,1
1258.0354214602617,b,21.95360783073851,25.429735736112043,28.441650217549103,31.16526189779751,32.0,0,0,32.0,2,2
1398.1078049314826,b,28.707988468389615,23.690198578940198,26.130726561009425,27.357432602241644,32.0,0,0,32.0,3,3
1526.7502325269531,b,24.214238366365787,22.93715542601591,27.907221561521844,29.993601416894283,32.0,0,0,32.0,4,4
1561.0833858199535,b,-0.7711074054030114,-8.14211519643856,11.825365792620644,32.220004090715086,32.0,0,0,32.0,5,5
1698.8435416045581,b,-0.029554940602551483,-3.432922726181757,11.621636086967754,27.750121119526533,32.0,0,0,32.0,6,6
1705.6811434536487,b,11.641001576010186,6.467374617504989,20.095254279482692,30.265412935335068,32.0,0,0,32.0,7,7
1922.4396362644193,b,21.12999365975106,25.885682529762086,30.328991480202813,29.63764419823512,32.0,0,0,32.0,8,8
1964.3713713492896,b,5.97929856473073,5.7762104227862245,16.46187701508145,30.86284557553121,32.0,0,0,32.0,9,9
2289.2867836754976,b,0.514841768966086,1.3168090835350346,18.199367689076738,28.77201325048489,32.0,0,0,32.0,10,10
2375.8375732902837,b,13.178955470712875,10.144049638757341,21.53637151729773,29.674363142694034,32.0,0,0,32.0,11,11
2409.0179611186236,b,27.587205537610654,28.703220199723393,29.189733745162425,32.46265119555012,32.0,0,0,32.0,12,12
3130.2901850566104,b,20.68608493771545,19.929202307763106,24.689802673053045,28.92204815558515,32.0,0,0,32.0,13,14
3215.434264544439,b,23.971046384618575,27.300562350302492,26.484050108805963,31.805858408337585,32.0,0,0,32.0,14,15
3399.3041641787127,y,-8.133099506404239,-8.021055219601095,11.246357920160637,35.78915656404985,32.0,0,0,32.0,15,16
3483.043536710614,b,16.022080389186943,6.958124358045502,18.1487832477635,29.083094182373674,32.0,0,0,32.0,16,17
3502.080777246552,b,24.185671196145954,22.63122609835959,28.194280553923548,31.85783803095136,32.0,0,0,32.0,17,18
3569.4135485726956,b,8.271005917019249,4.432676355407059,16.47164891434062,27.190256158442722,32.0,0,0,32.0,18,19
3937.4572433050585,b,11.659552407085545,6.238507218047492,14.723044448707977,27.631346915850877,32.0,0,0,32.0,19,21
4215.416430393594,b,19.036690683510674,13.595121123955924,22.482320366346066,28.53957520900895,32.0,0,0,32.0,20,22
313.81523587163906,b,17.59453317782133,22.497277569029578,-6.702376875185183,-35.42821986627889,-34.0,0,0,-34.0,0,0
385.5486183518949,y,0.1394281202971186,3.705675312030415,-12.456434236116968,-32.159060525197816,-34.0,0,0,-34.0,1,1
551.3748928418252,y,-23.185094592049673,-26.74200952224672,-30.323872431376557,-29.297468665588287,-34.0,0,0,-34.0,2,2
720.5382668473404,y,-26.65848865167633,-29.487022908437027,-34.4942549235301,-33.8516206955195,-34.0,0,0,-34.0,3,3
772.1029419884875,y,-27.267047286802125,-29.512069974593132,-32.280867285414594,-30.62619600023889,-34.0,0,0,-34.0,4,4
822.8875253442206,y,-15.21332945123675,-15.038261977545908,-19.78152862835774,-31.146186321338355,-34.0,0,0,-34.0,5,5
997.9945265527091,b,29.381824582026187,28.603886159883583,-3.3042039133286654,-34.476145771607534,-34.0,0,0,-34.0,6,6
1203.5589929422756,y,-18.872800520913895,-16.063673532120895,-21.83986504326861,-30.122006431516077,-34.0,0,0,-34.0,7,7
1312.4415846199017,yI,-25.021148921236197,-24.10117250043782,-27.051972730723712,-33.67575065516207,-34.0,-24.909856361267337,0.8928533366927502,0.0,8,8
1416.77446653124,y,-18.015312293717816,-18.37390958782811,-28.49890521486653,-31.675211198477026,-34.0,0,0,-34.0,9,8
1453.722942849464,y,-0.22784680154505565,-2.6690138279402613,-16.076736060111713,-30.35201951246593,-34.0,0,0,-34.0,10,9
1634.4075394120036,y,-4.670493238989444,-3.5787745867786533,-19.482111436469772,-31.399479391133777,-34.0,0,0,-34.0,11,10
1647.7516065406078,y,0.20316726365782856,5.950797295473693,-16.009941816494347,-33.82222045884721,-34.0,0,0,-34.0,12,11
1944.52609811703,y,-29.54441426158961,-36.24891283493974,-34.62078299301695,-34.11227797657415,-34.0,0,0,-34.0,13,12
1981.8644315698457,y,-28.253033329525017,-27.90323521122032,-30.545140884121196,-29.604691416223993,-34.0,0,0,-34.0,14,13
2132.212533687047,y,-9.30754861528295,-9.059016770178973,-20.84080614865816,-34.69125928755196,-34.0,0,0,-34.0,15,14
2137.8494974290193,b,13.550998900584762,14.770945290407438,-14.819139216092545,-37.92627619125792,-34.0,0,0,-34.0,16,15
2250.1534419377185,y,1.4031592520017107,-3.7733365939368717,-15.791487683360202,-30.065256974554394,-34.0,0,0,-34.0,17,16
2738.4736431685383,y,-19.6264930646502,-16.676783528049118,-23.451191334454187,-31.2363578323354,-34.0,0,0,-34.0,18,17
2841.136315615489,y,-2.9359903594989234,1.1480177804759872,-16.949019455662512,-34.76949776440902,-34.0,0,0,-34.0,19,18
3058.9062848252756,y,-18.506332733417235,-20.002227060116034,-27.90235438906954,-33.97485308204807,-34.0,0,0,-34.0,20,19
3076.4547955998014,b,9.673448815369735,6.030407648497434,-12.906360149702396,-34.77575182819169,-34.0,0,0,-34.0,21,20
3165.7665377673475,y,-19.418279694507792,-14.040658371112617,-25.87609881675962,-34.34857152788139,-34.0,0,0,-34.0,22,21
3242.0014126379992,b,17.0086344145041,20.5146160247196,-5.717454754423511,-33.1629018458441,-34.0,0,0,-34.0,23,22
3582.222015319586,y,-20.867175811137844,-20.544858239459273,-31.036641911041492,-34.28790448130293,-34.0,0,0,-34.0,24,23
